user_age,user_location,device_type,ad_category,time_of_day,historical_ctr,clicked
59,India,Mobile,Travel,Morning,0.0217,0
55,Australia,Mobile,Education,Night,0.0645,0
63,UK,Mobile,Education,Morning,0.0792,1
39,Australia,Mobile,Electronics,Night,0.025,0
58,USA,Mobile,Travel,Afternoon,0.0323,0
43,USA,Tablet,Electronics,Morning,0.0379,0
30,India,Desktop,Electronics,Night,0.0268,0
51,Germany,Mobile,Finance,Night,0.0703,0
27,USA,Mobile,Finance,Morning,0.0728,0
51,USA,Mobile,Finance,Night,0.0833,0
46,Canada,Tablet,Fashion,Night,0.0295,0
37,Canada,Mobile,Fashion,Night,0.0395,0
63,India,Desktop,Fashion,Afternoon,0.0385,0
31,USA,Mobile,Education,Evening,0.0806,0
64,Canada,Mobile,Travel,Morning,0.0332,0
58,India,Mobile,Travel,Night,0.0384,0
58,Canada,Tablet,Fashion,Evening,0.0264,0
50,India,Mobile,Fashion,Evening,0.0337,0
23,Australia,Desktop,Education,Afternoon,0.0564,0
50,USA,Desktop,Fashion,Evening,0.0275,0
26,USA,Mobile,Fashion,Afternoon,0.0485,0
65,USA,Mobile,Fashion,Afternoon,0.0391,1
32,USA,Tablet,Education,Night,0.0622,0
61,Canada,Mobile,Fashion,Night,0.0345,0
54,USA,Mobile,Education,Afternoon,0.0675,0
31,India,Desktop,Education,Evening,0.0459,0
49,India,Mobile,Gaming,Night,0.1563,0
33,India,Mobile,Gaming,Evening,0.1329,1
61,India,Mobile,Education,Afternoon,0.0654,0
47,USA,Desktop,Travel,Evening,0.0298,0
22,UK,Mobile,Travel,Evening,0.0282,0
48,India,Desktop,Travel,Night,0.0225,0
46,Canada,Mobile,Electronics,Night,0.0307,0
63,India,Mobile,Electronics,Evening,0.051,0
47,Germany,Tablet,Gaming,Evening,0.1525,1
54,India,Desktop,Education,Evening,0.0602,0
35,USA,Desktop,Electronics,Evening,0.0156,0
30,Germany,Desktop,Fashion,Evening,0.0269,0
26,USA,Mobile,Fashion,Night,0.0245,0
49,Canada,Mobile,Fashion,Afternoon,0.0465,0
45,Canada,Mobile,Gaming,Evening,0.1451,1
18,USA,Mobile,Electronics,Night,0.0425,0
40,USA,Desktop,Gaming,Morning,0.1032,0
43,India,Mobile,Finance,Night,0.0977,0
26,USA,Desktop,Travel,Night,0.0189,0
46,UK,Desktop,Fashion,Evening,0.0192,0
44,Germany,Mobile,Travel,Afternoon,0.0326,0
44,India,Desktop,Education,Evening,0.046,0
41,USA,Desktop,Gaming,Night,0.1089,0
49,USA,Desktop,Finance,Afternoon,0.081,0
37,Australia,Mobile,Finance,Morning,0.1071,0
33,India,Mobile,Finance,Afternoon,0.0731,1
45,USA,Desktop,Fashion,Night,0.0212,0
52,India,Mobile,Electronics,Morning,0.0246,0
41,Canada,Mobile,Electronics,Morning,0.0447,0
45,Australia,Mobile,Finance,Night,0.1016,0
30,India,Mobile,Fashion,Evening,0.0548,0
55,USA,Mobile,Finance,Morning,0.0859,0
60,Australia,Desktop,Travel,Afternoon,0.0277,0
21,UK,Mobile,Electronics,Evening,0.0542,0
33,USA,Desktop,Electronics,Afternoon,0.0214,0
27,Canada,Desktop,Travel,Evening,0.0424,0
31,UK,Mobile,Travel,Afternoon,0.0416,0
36,India,Mobile,Gaming,Evening,0.125,0
52,India,Mobile,Education,Night,0.0668,1
39,USA,Desktop,Electronics,Night,0.0333,0
22,USA,Desktop,Gaming,Afternoon,0.1459,1
48,Canada,Mobile,Education,Morning,0.0551,0
33,USA,Mobile,Education,Morning,0.0695,0
41,India,Desktop,Electronics,Evening,0.0419,0
24,India,Desktop,Fashion,Morning,0.0384,0
63,Canada,Desktop,Fashion,Night,0.0269,0
23,India,Tablet,Education,Night,0.0416,0
57,India,Tablet,Fashion,Evening,0.0277,0
40,UK,Mobile,Education,Night,0.0677,0
48,Australia,Mobile,Electronics,Evening,0.0505,0
39,India,Desktop,Finance,Night,0.0734,1
46,Australia,Mobile,Education,Evening,0.0696,0
55,India,Desktop,Finance,Evening,0.0845,0
47,India,Tablet,Electronics,Morning,0.0174,0
21,India,Desktop,Travel,Afternoon,0.0289,0
29,USA,Mobile,Fashion,Afternoon,0.0484,0
40,USA,Mobile,Gaming,Afternoon,0.1421,0
31,Germany,Mobile,Gaming,Afternoon,0.1576,1
28,India,Desktop,Education,Night,0.0422,0
53,UK,Mobile,Gaming,Afternoon,0.1515,0
62,India,Tablet,Fashion,Afternoon,0.0366,1
59,USA,Mobile,Finance,Afternoon,0.0961,0
50,Germany,Mobile,Finance,Night,0.085,0
48,UK,Mobile,Travel,Evening,0.0434,0
31,India,Mobile,Gaming,Night,0.1274,0
18,India,Tablet,Gaming,Evening,0.1328,0
48,India,Mobile,Travel,Night,0.0252,0
27,Canada,Mobile,Fashion,Night,0.041,0
60,UK,Mobile,Electronics,Night,0.0409,0
27,India,Tablet,Travel,Evening,0.0253,0
53,UK,Mobile,Finance,Afternoon,0.0703,0
18,UK,Mobile,Travel,Morning,0.0305,0
26,India,Mobile,Finance,Night,0.1051,0
52,Germany,Mobile,Finance,Afternoon,0.0859,0
32,UK,Mobile,Gaming,Morning,0.1492,0
23,USA,Tablet,Gaming,Evening,0.1349,0
43,Germany,Mobile,Finance,Afternoon,0.0904,0
29,UK,Mobile,Fashion,Morning,0.0292,0
32,Germany,Mobile,Gaming,Evening,0.1648,0
28,UK,Mobile,Electronics,Evening,0.0274,0
45,Germany,Desktop,Gaming,Morning,0.1306,0
38,India,Mobile,Gaming,Night,0.1406,0
22,India,Tablet,Electronics,Afternoon,0.0246,0
32,USA,Tablet,Finance,Afternoon,0.0661,0
45,USA,Mobile,Electronics,Evening,0.0342,1
35,India,Tablet,Education,Night,0.0684,0
49,USA,Mobile,Finance,Afternoon,0.0976,1
26,USA,Mobile,Travel,Night,0.0295,0
64,UK,Mobile,Gaming,Afternoon,0.1367,1
41,India,Desktop,Electronics,Morning,0.026,0
54,USA,Desktop,Gaming,Night,0.1479,1
47,India,Mobile,Education,Night,0.0646,0
64,USA,Mobile,Travel,Evening,0.0512,0
40,Australia,Desktop,Gaming,Morning,0.1244,0
21,India,Tablet,Gaming,Night,0.1037,0
34,USA,Mobile,Gaming,Evening,0.1261,0
65,USA,Desktop,Travel,Morning,0.0196,0
59,UK,Mobile,Fashion,Morning,0.0441,0
49,India,Mobile,Gaming,Evening,0.1409,0
42,USA,Desktop,Finance,Afternoon,0.0947,0
37,India,Tablet,Gaming,Morning,0.1381,0
53,India,Mobile,Education,Afternoon,0.0524,0
36,India,Mobile,Fashion,Afternoon,0.0326,0
63,India,Mobile,Finance,Morning,0.1019,0
22,Germany,Tablet,Travel,Morning,0.0392,0
58,India,Mobile,Gaming,Morning,0.1352,0
56,India,Desktop,Travel,Night,0.0165,0
38,USA,Mobile,Gaming,Morning,0.1225,0
46,USA,Mobile,Fashion,Night,0.0202,0
37,India,Mobile,Gaming,Afternoon,0.1372,0
33,Canada,Mobile,Gaming,Afternoon,0.1425,0
26,India,Desktop,Electronics,Evening,0.0401,1
63,USA,Mobile,Gaming,Morning,0.1363,0
58,USA,Tablet,Electronics,Morning,0.0163,0
63,USA,Tablet,Fashion,Night,0.037,0
33,Canada,Mobile,Education,Morning,0.0652,0
39,USA,Mobile,Fashion,Afternoon,0.0307,0
29,Germany,Desktop,Fashion,Evening,0.0211,0
52,Canada,Mobile,Gaming,Morning,0.1541,0
30,India,Tablet,Education,Morning,0.0442,0
58,Australia,Desktop,Finance,Night,0.0877,1
45,Australia,Tablet,Finance,Evening,0.0687,0
32,Australia,Mobile,Electronics,Afternoon,0.0388,0
59,USA,Mobile,Fashion,Morning,0.0488,0
54,India,Mobile,Education,Evening,0.073,0
19,Germany,Desktop,Travel,Evening,0.021,0
30,India,Mobile,Travel,Morning,0.0227,0
52,Germany,Tablet,Fashion,Morning,0.0134,0
33,USA,Mobile,Travel,Afternoon,0.044,0
62,Germany,Mobile,Electronics,Evening,0.0313,0
36,USA,Mobile,Gaming,Evening,0.159,0
45,USA,Mobile,Travel,Night,0.0366,0
29,Canada,Mobile,Gaming,Afternoon,0.1578,0
28,UK,Desktop,Finance,Evening,0.0834,0
52,India,Desktop,Travel,Night,0.027,0
32,Germany,Mobile,Travel,Night,0.0476,0
35,UK,Mobile,Finance,Night,0.0806,1
40,UK,Mobile,Fashion,Morning,0.028,1
56,India,Desktop,Gaming,Night,0.1039,0
21,Germany,Mobile,Education,Afternoon,0.0768,0
40,India,Mobile,Gaming,Morning,0.1459,0
28,USA,Desktop,Electronics,Afternoon,0.0387,0
22,UK,Desktop,Travel,Night,0.0154,0
30,USA,Mobile,Education,Morning,0.0727,0
46,USA,Desktop,Education,Evening,0.0621,0
48,UK,Mobile,Fashion,Night,0.0408,0
36,Germany,Mobile,Gaming,Evening,0.1585,0
26,USA,Desktop,Travel,Morning,0.0117,0
41,Canada,Mobile,Fashion,Evening,0.0538,0
21,India,Desktop,Travel,Afternoon,0.0354,0
49,Canada,Desktop,Fashion,Night,0.0367,1
61,USA,Tablet,Gaming,Night,0.1062,0
29,India,Desktop,Gaming,Night,0.1046,1
42,Germany,Mobile,Travel,Afternoon,0.0412,0
36,Germany,Mobile,Finance,Night,0.0744,0
30,UK,Desktop,Education,Morning,0.0534,0
39,India,Desktop,Gaming,Evening,0.1226,0
40,India,Mobile,Gaming,Night,0.1112,0
60,Canada,Mobile,Gaming,Evening,0.1158,0
44,Canada,Mobile,Gaming,Afternoon,0.1538,0
31,Australia,Mobile,Fashion,Morning,0.0237,0
54,UK,Mobile,Fashion,Afternoon,0.0272,0
36,USA,Desktop,Education,Afternoon,0.0622,0
27,India,Desktop,Travel,Morning,0.0346,0
40,India,Mobile,Education,Morning,0.0793,0
47,Australia,Desktop,Travel,Night,0.0119,0
19,Canada,Mobile,Travel,Morning,0.0394,0
54,USA,Mobile,Finance,Afternoon,0.078,0
44,USA,Desktop,Fashion,Night,0.0385,0
34,Canada,Desktop,Finance,Afternoon,0.0913,0
48,UK,Mobile,Fashion,Evening,0.032,0
44,USA,Mobile,Gaming,Evening,0.1579,0
28,India,Mobile,Finance,Afternoon,0.0827,1
48,India,Mobile,Fashion,Morning,0.0298,0
58,Canada,Tablet,Education,Evening,0.0632,0
50,USA,Mobile,Finance,Morning,0.0897,0
27,India,Desktop,Finance,Evening,0.0767,0
65,USA,Mobile,Travel,Night,0.0269,0
58,Germany,Desktop,Travel,Afternoon,0.0206,0
36,Australia,Mobile,Electronics,Afternoon,0.0429,0
46,India,Mobile,Finance,Afternoon,0.0739,0
47,Australia,Mobile,Fashion,Morning,0.0328,0
63,Canada,Mobile,Travel,Morning,0.0235,0
28,USA,Mobile,Fashion,Night,0.0415,0
23,USA,Desktop,Travel,Evening,0.0321,0
39,USA,Tablet,Fashion,Morning,0.0244,0
58,USA,Mobile,Education,Afternoon,0.0674,0
57,Canada,Mobile,Finance,Evening,0.1141,0
37,Australia,Mobile,Finance,Night,0.0998,0
47,Australia,Tablet,Gaming,Afternoon,0.1155,0
49,UK,Mobile,Finance,Evening,0.0834,0
63,UK,Desktop,Travel,Afternoon,0.0181,0
64,Germany,Desktop,Fashion,Evening,0.0268,0
36,India,Desktop,Finance,Morning,0.0708,0
37,Germany,Desktop,Fashion,Afternoon,0.0361,0
43,Canada,Mobile,Finance,Night,0.0773,0
52,India,Mobile,Fashion,Night,0.0296,0
49,USA,Mobile,Gaming,Evening,0.142,0
29,Germany,Tablet,Education,Night,0.0418,0
37,Canada,Desktop,Fashion,Afternoon,0.0381,0
21,Australia,Mobile,Electronics,Morning,0.042,0
62,Germany,Mobile,Travel,Afternoon,0.0433,0
32,Canada,Desktop,Fashion,Morning,0.0356,0
25,UK,Desktop,Electronics,Evening,0.0273,0
45,India,Mobile,Travel,Evening,0.0459,0
61,Germany,Mobile,Gaming,Night,0.1127,0
55,Australia,Tablet,Gaming,Afternoon,0.1491,1
31,Canada,Mobile,Electronics,Afternoon,0.0321,0
58,Canada,Mobile,Electronics,Afternoon,0.0439,0
32,USA,Mobile,Electronics,Night,0.0225,0
27,India,Desktop,Travel,Night,0.0282,0
29,USA,Mobile,Finance,Night,0.0759,0
23,India,Tablet,Electronics,Evening,0.0268,0
44,USA,Mobile,Travel,Afternoon,0.0397,0
47,USA,Desktop,Gaming,Night,0.1192,0
54,USA,Mobile,Education,Afternoon,0.0703,0
56,UK,Desktop,Electronics,Morning,0.021,0
56,Germany,Mobile,Education,Evening,0.0552,0
53,UK,Mobile,Gaming,Evening,0.1413,0
51,Germany,Desktop,Travel,Morning,0.0313,0
57,USA,Tablet,Finance,Afternoon,0.0835,0
64,USA,Mobile,Fashion,Morning,0.0367,0
42,Canada,Desktop,Finance,Afternoon,0.0682,0
43,Canada,Mobile,Education,Night,0.0608,1
56,India,Mobile,Gaming,Morning,0.1542,0
37,UK,Mobile,Travel,Morning,0.0445,0
55,Australia,Desktop,Finance,Afternoon,0.0695,0
23,India,Desktop,Finance,Night,0.0648,0
30,UK,Mobile,Gaming,Night,0.118,0
61,USA,Mobile,Electronics,Afternoon,0.0254,0
26,India,Mobile,Finance,Evening,0.1095,0
51,Germany,Mobile,Gaming,Evening,0.1554,0
23,Australia,Mobile,Fashion,Night,0.0268,0
30,Australia,Mobile,Fashion,Afternoon,0.042,0
45,USA,Mobile,Finance,Evening,0.0936,0
20,Canada,Mobile,Fashion,Afternoon,0.0491,0
27,UK,Desktop,Electronics,Evening,0.0376,0
34,UK,Desktop,Education,Afternoon,0.0643,0
58,UK,Tablet,Electronics,Evening,0.0271,0
45,India,Mobile,Finance,Night,0.0931,0
62,USA,Mobile,Education,Night,0.0577,0
64,UK,Mobile,Gaming,Evening,0.1255,0
53,India,Desktop,Electronics,Morning,0.0262,0
34,USA,Mobile,Education,Morning,0.062,0
22,UK,Mobile,Finance,Evening,0.1059,0
21,USA,Mobile,Finance,Afternoon,0.0898,0
48,India,Mobile,Education,Night,0.0771,0
36,India,Tablet,Finance,Night,0.072,0
45,Canada,Mobile,Education,Morning,0.0729,0
38,Canada,Desktop,Finance,Morning,0.0692,0
20,Australia,Desktop,Finance,Afternoon,0.0945,0
63,India,Tablet,Gaming,Morning,0.1262,0
62,India,Mobile,Gaming,Night,0.1463,0
23,India,Mobile,Fashion,Night,0.0284,0
60,Australia,Desktop,Education,Evening,0.0589,1
62,India,Mobile,Travel,Afternoon,0.0414,0
57,USA,Mobile,Travel,Afternoon,0.0476,0
62,India,Mobile,Travel,Evening,0.0433,0
55,UK,Desktop,Fashion,Night,0.0247,0
65,Canada,Tablet,Electronics,Morning,0.0393,0
59,India,Mobile,Education,Evening,0.0615,0
37,India,Desktop,Gaming,Night,0.1229,0
56,Australia,Mobile,Finance,Evening,0.0922,0
64,USA,Desktop,Finance,Afternoon,0.0986,0
34,USA,Tablet,Travel,Morning,0.0242,0
50,UK,Tablet,Finance,Afternoon,0.0681,0
27,UK,Mobile,Education,Afternoon,0.0519,0
55,USA,Mobile,Fashion,Evening,0.0381,0
48,Germany,Desktop,Electronics,Evening,0.0405,0
42,UK,Desktop,Finance,Afternoon,0.0751,0
39,UK,Mobile,Electronics,Night,0.0378,0
48,India,Mobile,Finance,Evening,0.106,0
33,India,Mobile,Fashion,Afternoon,0.0362,0
61,USA,Mobile,Fashion,Night,0.0467,0
49,Germany,Mobile,Fashion,Night,0.0469,0
33,Germany,Mobile,Travel,Evening,0.041,0
46,USA,Mobile,Electronics,Afternoon,0.0212,0
62,Canada,Mobile,Fashion,Morning,0.0354,0
44,UK,Desktop,Education,Morning,0.0567,0
64,Germany,Tablet,Education,Evening,0.0671,1
37,Germany,Mobile,Fashion,Morning,0.0342,0
57,Australia,Mobile,Gaming,Night,0.1442,0
43,India,Mobile,Education,Morning,0.0694,0
43,USA,Tablet,Gaming,Afternoon,0.1045,0
58,Canada,Mobile,Finance,Afternoon,0.0921,0
37,UK,Desktop,Fashion,Afternoon,0.0305,0
30,USA,Desktop,Travel,Evening,0.0204,0
48,USA,Tablet,Education,Evening,0.0452,0
21,USA,Tablet,Travel,Morning,0.0331,0
26,USA,Mobile,Fashion,Morning,0.0238,0
41,India,Mobile,Electronics,Night,0.0435,0
35,UK,Desktop,Fashion,Morning,0.0109,0
56,Germany,Tablet,Gaming,Morning,0.1439,0
45,Canada,Mobile,Travel,Night,0.0412,1
51,India,Desktop,Education,Afternoon,0.054,0
30,UK,Mobile,Electronics,Night,0.038,0
50,India,Desktop,Travel,Morning,0.0209,0
45,India,Mobile,Electronics,Evening,0.0274,0
35,UK,Mobile,Electronics,Morning,0.0272,0
41,India,Mobile,Finance,Evening,0.0959,0
20,USA,Mobile,Fashion,Evening,0.05,0
56,USA,Mobile,Electronics,Evening,0.0391,0
45,USA,Mobile,Electronics,Night,0.0435,0
60,Australia,Mobile,Electronics,Morning,0.0362,0
42,Australia,Desktop,Education,Night,0.0447,0
42,Canada,Mobile,Gaming,Night,0.1229,0
46,India,Mobile,Travel,Morning,0.033,0
27,Canada,Desktop,Gaming,Evening,0.1264,1
32,India,Desktop,Education,Afternoon,0.0479,0
21,India,Mobile,Fashion,Evening,0.0284,0
40,USA,Tablet,Electronics,Morning,0.0354,0
46,USA,Mobile,Gaming,Night,0.1567,0
44,USA,Desktop,Education,Evening,0.0642,0
18,Australia,Desktop,Fashion,Morning,0.0252,1
35,Germany,Mobile,Gaming,Evening,0.1396,0
35,India,Mobile,Education,Morning,0.0751,0
32,Canada,Desktop,Travel,Night,0.0132,0
34,Germany,Mobile,Finance,Evening,0.1118,0
32,Germany,Tablet,Electronics,Night,0.0163,0
30,USA,Tablet,Electronics,Morning,0.0368,0
64,Germany,Mobile,Fashion,Night,0.0285,0
60,India,Desktop,Travel,Night,0.0316,0
55,Canada,Mobile,Education,Afternoon,0.061,0
19,Australia,Desktop,Travel,Morning,0.0125,0
62,India,Mobile,Electronics,Evening,0.0463,0
45,Canada,Tablet,Electronics,Night,0.0371,0
26,UK,Mobile,Gaming,Afternoon,0.1349,0
36,India,Desktop,Fashion,Morning,0.0327,0
60,India,Mobile,Gaming,Evening,0.1197,0
25,Germany,Mobile,Fashion,Morning,0.0471,0
44,USA,Mobile,Electronics,Evening,0.0497,0
27,Australia,Tablet,Fashion,Night,0.0258,0
35,India,Desktop,Fashion,Evening,0.0243,0
65,India,Mobile,Gaming,Morning,0.1583,0
29,Australia,Tablet,Fashion,Afternoon,0.0249,0
51,USA,Mobile,Electronics,Night,0.042,0
33,Canada,Mobile,Education,Afternoon,0.0597,0
24,India,Mobile,Education,Night,0.0663,0
32,USA,Mobile,Electronics,Morning,0.0487,1
64,UK,Mobile,Fashion,Afternoon,0.0288,0
65,USA,Mobile,Education,Evening,0.0836,0
33,Canada,Mobile,Education,Afternoon,0.0508,0
20,Canada,Desktop,Travel,Morning,0.0352,0
53,India,Mobile,Gaming,Afternoon,0.1473,0
47,USA,Mobile,Travel,Evening,0.0518,0
55,Australia,Mobile,Finance,Afternoon,0.0981,0
39,India,Desktop,Education,Evening,0.0486,0
49,USA,Mobile,Fashion,Morning,0.0235,0
48,USA,Desktop,Fashion,Afternoon,0.0394,0
21,USA,Mobile,Gaming,Evening,0.1154,0
53,Australia,Tablet,Electronics,Evening,0.0161,0
33,Canada,Desktop,Electronics,Night,0.0145,0
52,Germany,Desktop,Travel,Afternoon,0.0164,0
42,India,Tablet,Education,Morning,0.0621,0
25,UK,Mobile,Gaming,Afternoon,0.1511,0
36,USA,Desktop,Gaming,Evening,0.132,0
32,Australia,Mobile,Education,Morning,0.0543,1
35,USA,Mobile,Finance,Night,0.0812,0
51,India,Mobile,Fashion,Night,0.0309,0
33,Australia,Mobile,Electronics,Afternoon,0.0411,0
34,UK,Mobile,Gaming,Afternoon,0.152,0
49,UK,Mobile,Fashion,Night,0.0296,0
42,India,Tablet,Finance,Evening,0.103,0
25,India,Desktop,Gaming,Afternoon,0.1421,0
34,UK,Mobile,Finance,Afternoon,0.087,0
53,India,Desktop,Fashion,Evening,0.0218,0
22,USA,Mobile,Electronics,Evening,0.0542,0
36,India,Desktop,Education,Morning,0.0692,0
35,India,Mobile,Finance,Afternoon,0.1046,0
56,India,Mobile,Travel,Night,0.0274,0
65,Australia,Desktop,Finance,Afternoon,0.0946,1
50,India,Mobile,Gaming,Morning,0.1305,0
18,India,Desktop,Fashion,Evening,0.0433,0
43,India,Desktop,Travel,Morning,0.0375,0
51,Canada,Mobile,Electronics,Night,0.0423,0
22,USA,Mobile,Education,Morning,0.0642,0
47,India,Tablet,Finance,Evening,0.0922,0
51,USA,Mobile,Fashion,Night,0.0293,0
41,Australia,Mobile,Gaming,Evening,0.1494,0
25,India,Mobile,Fashion,Afternoon,0.0217,0
21,USA,Desktop,Gaming,Afternoon,0.1168,0
21,Germany,Mobile,Travel,Morning,0.0464,0
32,USA,Mobile,Education,Afternoon,0.0616,0
54,India,Mobile,Travel,Afternoon,0.0311,0
60,Germany,Desktop,Finance,Evening,0.0843,0
34,Australia,Mobile,Education,Evening,0.0836,0
41,India,Mobile,Fashion,Evening,0.0382,0
50,USA,Mobile,Fashion,Evening,0.0308,0
20,UK,Mobile,Electronics,Night,0.047,0
42,USA,Tablet,Education,Evening,0.0485,0
65,India,Mobile,Education,Evening,0.0727,0
24,USA,Desktop,Finance,Morning,0.0652,0
38,India,Mobile,Finance,Night,0.1034,0
32,UK,Mobile,Gaming,Evening,0.1471,0
42,USA,Mobile,Travel,Afternoon,0.0202,0
57,USA,Desktop,Electronics,Evening,0.0267,0
27,India,Desktop,Travel,Morning,0.0282,1
44,USA,Mobile,Fashion,Afternoon,0.0398,0
45,Australia,Mobile,Electronics,Evening,0.0373,0
50,USA,Mobile,Fashion,Night,0.0364,0
62,USA,Desktop,Electronics,Night,0.0131,0
30,India,Mobile,Education,Night,0.0613,0
63,Germany,Mobile,Education,Afternoon,0.0785,0
48,India,Desktop,Finance,Morning,0.0649,0
62,USA,Tablet,Finance,Morning,0.0904,0
60,Germany,Mobile,Electronics,Afternoon,0.0475,0
45,Canada,Tablet,Education,Night,0.0461,0
44,Canada,Desktop,Fashion,Night,0.034,0
39,India,Desktop,Travel,Morning,0.0353,0
49,USA,Mobile,Travel,Morning,0.0318,0
35,UK,Desktop,Electronics,Morning,0.0354,0
60,UK,Tablet,Finance,Morning,0.0716,0
63,Germany,Tablet,Education,Night,0.0539,0
26,Germany,Mobile,Finance,Evening,0.0939,0
35,UK,Desktop,Education,Evening,0.0721,0
53,USA,Mobile,Finance,Morning,0.0863,0
48,Canada,Desktop,Electronics,Afternoon,0.0231,0
28,Australia,Desktop,Education,Afternoon,0.066,0
45,India,Mobile,Fashion,Evening,0.0471,0
20,USA,Tablet,Finance,Morning,0.0777,0
22,Australia,Desktop,Fashion,Morning,0.0132,0
28,Germany,Mobile,Education,Afternoon,0.0725,0
56,India,Mobile,Finance,Morning,0.0721,0
28,Canada,Desktop,Gaming,Morning,0.1062,0
55,UK,Mobile,Fashion,Morning,0.0355,0
56,USA,Desktop,Fashion,Evening,0.033,0
51,India,Mobile,Fashion,Afternoon,0.0282,0
49,USA,Desktop,Education,Evening,0.0584,0
51,Australia,Mobile,Fashion,Morning,0.0479,0
50,UK,Mobile,Electronics,Afternoon,0.0323,0
27,Canada,Mobile,Fashion,Night,0.03,0
63,Australia,Mobile,Travel,Evening,0.0447,0
24,Canada,Desktop,Electronics,Night,0.0275,0
53,USA,Mobile,Travel,Night,0.0441,0
38,Australia,Mobile,Gaming,Morning,0.1551,0
27,Australia,Mobile,Electronics,Night,0.0409,0
22,India,Mobile,Travel,Night,0.0394,0
50,Canada,Mobile,Travel,Afternoon,0.037,0
62,Australia,Desktop,Electronics,Night,0.0384,0
24,India,Desktop,Gaming,Morning,0.141,0
53,India,Desktop,Fashion,Afternoon,0.0181,0
22,Canada,Mobile,Fashion,Afternoon,0.0367,0
36,India,Mobile,Education,Evening,0.0748,0
58,UK,Mobile,Finance,Morning,0.0792,0
33,Germany,Mobile,Finance,Evening,0.0999,0
34,Germany,Mobile,Fashion,Evening,0.0358,0
34,Australia,Mobile,Fashion,Evening,0.043,0
51,India,Mobile,Finance,Evening,0.0986,0
57,India,Mobile,Finance,Night,0.0922,0
38,UK,Desktop,Gaming,Night,0.1276,0
20,Canada,Mobile,Travel,Evening,0.0339,0
46,UK,Desktop,Electronics,Night,0.0277,0
44,USA,Mobile,Education,Morning,0.0662,0
47,USA,Mobile,Fashion,Evening,0.0467,0
49,India,Desktop,Travel,Evening,0.0399,0
65,Canada,Desktop,Education,Morning,0.0525,0
25,USA,Mobile,Travel,Evening,0.0462,0
59,Germany,Desktop,Finance,Evening,0.0745,0
20,USA,Mobile,Finance,Morning,0.0954,0
37,India,Desktop,Travel,Afternoon,0.016,0
22,India,Mobile,Fashion,Afternoon,0.0443,0
44,USA,Mobile,Education,Evening,0.0849,0
33,USA,Mobile,Travel,Morning,0.0352,0
49,India,Mobile,Gaming,Evening,0.1219,0
36,USA,Mobile,Gaming,Afternoon,0.1179,0
32,Canada,Desktop,Gaming,Night,0.1306,0
63,Canada,Mobile,Gaming,Morning,0.1535,0
38,USA,Tablet,Education,Afternoon,0.0404,0
44,India,Mobile,Education,Afternoon,0.0572,0
46,Canada,Mobile,Fashion,Evening,0.0275,0
31,India,Mobile,Finance,Night,0.0817,0
54,India,Mobile,Fashion,Morning,0.0339,0
33,Australia,Mobile,Fashion,Evening,0.0431,0
18,UK,Desktop,Travel,Afternoon,0.0242,0
33,USA,Mobile,Finance,Afternoon,0.0736,0
33,Germany,Desktop,Electronics,Morning,0.0303,1
36,Germany,Mobile,Fashion,Night,0.0401,0
54,USA,Desktop,Fashion,Evening,0.0319,0
53,Canada,Tablet,Electronics,Morning,0.0237,0
49,India,Tablet,Finance,Morning,0.0746,0
64,USA,Tablet,Education,Morning,0.0534,0
54,India,Mobile,Education,Afternoon,0.0648,0
39,Australia,Tablet,Electronics,Evening,0.0207,0
24,Germany,Mobile,Electronics,Afternoon,0.0351,0
20,India,Mobile,Education,Afternoon,0.0775,0
33,USA,Desktop,Education,Night,0.0657,0
33,Australia,Desktop,Gaming,Night,0.1121,0
44,Australia,Mobile,Education,Morning,0.0537,0
58,UK,Desktop,Travel,Night,0.0291,0
62,Australia,Mobile,Fashion,Night,0.0361,0
48,USA,Desktop,Travel,Night,0.0115,0
54,India,Desktop,Finance,Afternoon,0.0966,0
48,UK,Desktop,Travel,Morning,0.0167,0
38,Germany,Mobile,Fashion,Morning,0.0465,0
41,Canada,Mobile,Gaming,Afternoon,0.16,0
27,Australia,Desktop,Finance,Afternoon,0.0801,0
58,UK,Desktop,Education,Night,0.0455,0
38,India,Mobile,Finance,Morning,0.109,0
31,UK,Mobile,Finance,Morning,0.0728,1
33,UK,Tablet,Gaming,Afternoon,0.1484,0
40,USA,Desktop,Finance,Afternoon,0.0602,0
27,India,Mobile,Education,Morning,0.072,0
61,India,Mobile,Travel,Afternoon,0.0317,0
30,India,Tablet,Travel,Morning,0.0358,0
24,India,Mobile,Gaming,Morning,0.1575,0
20,Canada,Desktop,Education,Afternoon,0.0409,0
33,UK,Desktop,Gaming,Evening,0.1151,0
29,USA,Mobile,Travel,Morning,0.0461,0
24,Canada,Mobile,Education,Afternoon,0.0518,0
43,Canada,Mobile,Gaming,Morning,0.1503,0
